id,state,dgen_county,name,time_zone
3090,OK,Payne,Payne County,CentralPrevailing
1612,OK,Pittsburg,Pittsburg County,CentralPrevailing
142,OK,Pontotoc,Pontotoc County,CentralPrevailing
1443,OK,Pottawatomie,Pottawatomie County,CentralPrevailing
1225,OK,Pushmataha,Pushmataha County,CentralPrevailing
906,OK,Roger Mills,Roger Mills County,CentralPrevailing
3014,OK,Rogers,Rogers County,CentralPrevailing
328,OK,Seminole,Seminole County,CentralPrevailing
647,OK,Sequoyah,Sequoyah County,CentralPrevailing
1967,OK,Stephens,Stephens County,CentralPrevailing
738,OK,Texas,Texas County,CentralPrevailing
1440,OK,Tillman,Tillman County,CentralPrevailing
1859,OK,Tulsa,Tulsa County,CentralPrevailing
2286,OK,Wagoner,Wagoner County,CentralPrevailing
2636,OK,Washington,Washington County,CentralPrevailing
2952,OK,Washita,Washita County,CentralPrevailing
1364,OK,Woods,Woods County,CentralPrevailing
2985,OK,Woodward,Woodward County,CentralPrevailing
1850,OR,Baker,Baker County,PacificPrevailing
257,OR,Benton,Benton County,PacificPrevailing
2580,OR,Clackamas,Clackamas County,PacificPrevailing
2651,OR,Clatsop,Clatsop County,PacificPrevailing
3074,OR,Columbia,Columbia County,PacificPrevailing
2223,OR,Coos,Coos County,PacificPrevailing
1061,OR,Crook,Crook County,PacificPrevailing
2560,OR,Curry,Curry County,PacificPrevailing
1042,OR,Deschutes,Deschutes County,PacificPrevailing
1814,OR,Douglas,Douglas County,PacificPrevailing
589,OR,Gilliam,Gilliam County,PacificPrevailing
3110,OR,Grant,Grant County,PacificPrevailing
460,OR,Harney,Harney County,PacificPrevailing
950,OR,Hood River,Hood River County,PacificPrevailing
2533,OR,Jackson,Jackson County,PacificPrevailing
1217,OR,Jefferson,Jefferson County,PacificPrevailing
764,OR,Josephine,Josephine County,PacificPrevailing
452,OR,Klamath,Klamath County,PacificPrevailing
2569,OR,Lake,Lake County,PacificPrevailing
44,OR,Lane,Lane County,PacificPrevailing
2758,OR,Lincoln,Lincoln County,PacificPrevailing
2264,OR,Linn,Linn County,PacificPrevailing
1672,OR,Malheur,Malheur County,MountainPrevailing
739,OR,Marion,Marion County,PacificPrevailing
3130,OR,Morrow,Morrow County,PacificPrevailing
5,OR,Multnomah,Multnomah County,PacificPrevailing
277,OR,Polk,Polk County,PacificPrevailing
1442,OR,Sherman,Sherman County,PacificPrevailing
2261,OR,Tillamook,Tillamook County,PacificPrevailing
691,OR,Umatilla,Umatilla County,PacificPrevailing
3078,OR,Union,Union County,PacificPrevailing
36,OR,Wallowa,Wallowa County,PacificPrevailing
1084,OR,Wasco,Wasco County,PacificPrevailing
912,OR,Washington,Washington County,PacificPrevailing
2178,OR,Wheeler,Wheeler County,PacificPrevailing
198,OR,Yamhill,Yamhill County,PacificPrevailing
2606,PA,Adams,Adams County,EasternPrevailing
1016,PA,Allegheny,Allegheny County,EasternPrevailing
1862,PA,Armstrong,Armstrong County,EasternPrevailing
1784,PA,Beaver,Beaver County,EasternPrevailing
2326,PA,Bedford,Bedford County,EasternPrevailing
2990,PA,Berks,Berks County,EasternPrevailing
213,PA,Blair,Blair County,EasternPrevailing
1651,PA,Bradford,Bradford County,EasternPrevailing
237,PA,Bucks,Bucks County,EasternPrevailing
2613,PA,Butler,Butler County,EasternPrevailing
1459,PA,Cambria,Cambria County,EasternPrevailing
2292,PA,Cameron,Cameron County,EasternPrevailing
1202,PA,Carbon,Carbon County,EasternPrevailing
98,PA,Centre,Centre County,EasternPrevailing
1663,PA,Chester,Chester County,EasternPrevailing
423,PA,Clarion,Clarion County,EasternPrevailing
1471,PA,Clearfield,Clearfield County,EasternPrevailing
1198,PA,Clinton,Clinton County,EasternPrevailing
1658,PA,Columbia,Columbia County,EasternPrevailing
825,PA,Crawford,Crawford County,EasternPrevailing
1870,PA,Cumberland,Cumberland County,EasternPrevailing
3133,PA,Dauphin,Dauphin County,EasternPrevailing
2540,PA,Delaware,Delaware County,EasternPrevailing
1516,PA,Elk,Elk County,EasternPrevailing
2258,PA,Erie,Erie County,EasternPrevailing
855,PA,Fayette,Fayette County,EasternPrevailing
987,PA,Forest,Forest County,EasternPrevailing
598,PA,Franklin,Franklin County,EasternPrevailing
3137,PA,Fulton,Fulton County,EasternPrevailing
1545,PA,Greene,Greene County,EasternPrevailing
2327,PA,Huntingdon,Huntingdon County,EasternPrevailing
836,PA,Indiana,Indiana County,EasternPrevailing
376,PA,Jefferson,Jefferson County,EasternPrevailing
147,PA,Juniata,Juniata County,EasternPrevailing
3043,PA,Lackawanna,Lackawanna County,EasternPrevailing
885,PA,Lancaster,Lancaster County,EasternPrevailing
135,PA,Lawrence,Lawrence County,EasternPrevailing
3119,PA,Lebanon,Lebanon County,EasternPrevailing
1998,PA,Lehigh,Lehigh County,EasternPrevailing
1575,PA,Luzerne,Luzerne County,EasternPrevailing
1968,PA,Lycoming,Lycoming County,EasternPrevailing
2484,PA,McKean,McKean County,EasternPrevailing
2731,PA,Mercer,Mercer County,EasternPrevailing
2708,PA,Mifflin,Mifflin County,EasternPrevailing
1455,PA,Monroe,Monroe County,EasternPrevailing
2738,PA,Montgomery,Montgomery County,EasternPrevailing
1343,PA,Montour,Montour County,EasternPrevailing
803,PA,Northampton,Northampton County,EasternPrevailing
1600,PA,Northumberland,Northumberland County,EasternPrevailing
314,PA,Perry,Perry County,EasternPrevailing
2763,PA,Philadelphia,Philadelphia County,EasternPrevailing
601,PA,Pike,Pike County,EasternPrevailing
1307,PA,Potter,Potter County,EasternPrevailing
1587,PA,Schuylkill,Schuylkill County,EasternPrevailing
425,PA,Snyder,Snyder County,EasternPrevailing
2296,PA,Somerset,Somerset County,EasternPrevailing
2701,PA,Sullivan,Sullivan County,EasternPrevailing
1687,PA,Susquehanna,Susquehanna County,EasternPrevailing
1190,PA,Tioga,Tioga County,EasternPrevailing
625,PA,Union,Union County,EasternPrevailing
905,PA,Venango,Venango County,EasternPrevailing
2383,PA,Warren,Warren County,EasternPrevailing
2346,PA,Washington,Washington County,EasternPrevailing
2119,PA,Wayne,Wayne County,EasternPrevailing
1610,PA,Westmoreland,Westmoreland County,EasternPrevailing
753,PA,Wyoming,Wyoming County,EasternPrevailing
2615,PA,York,York County,EasternPrevailing
2625,RI,Bristol,Bristol County,EasternPrevailing
989,RI,Kent,Kent County,EasternPrevailing
1817,RI,Newport,Newport County,EasternPrevailing
1752,RI,Providence,Providence County,EasternPrevailing
2349,RI,Washington,Washington County,EasternPrevailing
1210,SC,Abbeville,Abbeville County,EasternPrevailing
2792,SC,Aiken,Aiken County,EasternPrevailing
462,SC,Allendale,Allendale County,EasternPrevailing
393,SC,Anderson,Anderson County,EasternPrevailing
206,SC,Bamberg,Bamberg County,EasternPrevailing
786,SC,Barnwell,Barnwell County,EasternPrevailing
2005,SC,Beaufort,Beaufort County,EasternPrevailing
713,SC,Berkeley,Berkeley County,EasternPrevailing
1981,SC,Calhoun,Calhoun County,EasternPrevailing
1179,SC,Charleston,Charleston County,EasternPrevailing
2434,SC,Cherokee,Cherokee County,EasternPrevailing
96,SC,Chester,Chester County,EasternPrevailing
2577,SC,Chesterfield,Chesterfield County,EasternPrevailing
2293,SC,Clarendon,Clarendon County,EasternPrevailing
724,SC,Colleton,Colleton County,EasternPrevailing
1773,SC,Darlington,Darlington County,EasternPrevailing
2492,SC,Dillon,Dillon County,EasternPrevailing
2586,SC,Dorchester,Dorchester County,EasternPrevailing
709,SC,Edgefield,Edgefield County,EasternPrevailing
3024,SC,Fairfield,Fairfield County,EasternPrevailing
518,SC,Florence,Florence County,EasternPrevailing
924,SC,Georgetown,Georgetown County,EasternPrevailing
1534,SC,Greenville,Greenville County,EasternPrevailing
2478,SC,Greenwood,Greenwood County,EasternPrevailing
140,SC,Hampton,Hampton County,EasternPrevailing
3019,SC,Horry,Horry County,EasternPrevailing
2817,SC,Jasper,Jasper County,EasternPrevailing
1611,SC,Kershaw,Kershaw County,EasternPrevailing
927,SC,Lancaster,Lancaster County,EasternPrevailing
2516,SC,Laurens,Laurens County,EasternPrevailing
209,SC,Lee,Lee County,EasternPrevailing
3040,SC,Lexington,Lexington County,EasternPrevailing
2118,SC,McCormick,McCormick County,EasternPrevailing
2285,SC,Marion,Marion County,EasternPrevailing
829,SC,Marlboro,Marlboro County,EasternPrevailing
3087,SC,Newberry,Newberry County,EasternPrevailing
2254,SC,Oconee,Oconee County,EasternPrevailing
920,SC,Orangeburg,Orangeburg County,EasternPrevailing
219,SC,Pickens,Pickens County,EasternPrevailing
627,SC,Richland,Richland County,EasternPrevailing
555,SC,Saluda,Saluda County,EasternPrevailing
1511,SC,Spartanburg,Spartanburg County,EasternPrevailing
1346,SC,Sumter,Sumter County,EasternPrevailing
1267,SC,Union,Union County,EasternPrevailing
2411,SC,Williamsburg,Williamsburg County,EasternPrevailing
1356,SC,York,York County,EasternPrevailing
1877,SD,Aurora,Aurora County,CentralPrevailing
1125,SD,Beadle,Beadle County,CentralPrevailing
1077,SD,Bennett,Bennett County,EasternPrevailing
1453,SD,Bon Homme,Bon Homme County,CentralPrevailing
683,SD,Brookings,Brookings County,CentralPrevailing
2725,SD,Brown,Brown County,CentralPrevailing
815,SD,Brule,Brule County,CentralPrevailing
2689,SD,Buffalo,Buffalo County,CentralPrevailing
323,SD,Butte,Butte County,EasternPrevailing
2322,SD,Campbell,Campbell County,CentralPrevailing
1382,SD,Charles Mix,Charles Mix County,CentralPrevailing
2084,SD,Clark,Clark County,CentralPrevailing
2402,SD,Clay,Clay County,CentralPrevailing
807,SD,Codington,Codington County,CentralPrevailing
2875,SD,Corson,Corson County,EasternPrevailing
2218,SD,Custer,Custer County,EasternPrevailing
2091,SD,Davison,Davison County,CentralPrevailing
810,SD,Day,Day County,CentralPrevailing
1730,SD,Deuel,Deuel County,CentralPrevailing
1022,SD,Dewey,Dewey County,EasternPrevailing
640,SD,Douglas,Douglas County,CentralPrevailing
68,SD,Edmunds,Edmunds County,CentralPrevailing
2168,SD,Fall River,Fall River County,EasternPrevailing
1412,SD,Faulk,Faulk County,CentralPrevailing
1713,SD,Grant,Grant County,CentralPrevailing
1909,SD,Gregory,Gregory County,CentralPrevailing
3083,SD,Haakon,Haakon County,EasternPrevailing
639,SD,Hamlin,Hamlin County,CentralPrevailing
2236,SD,Hand,Hand County,CentralPrevailing
1451,SD,Hanson,Hanson County,CentralPrevailing
1722,SD,Harding,Harding County,EasternPrevailing
2646,SD,Hughes,Hughes County,CentralPrevailing
2369,SD,Hutchinson,Hutchinson County,CentralPrevailing
733,SD,Hyde,Hyde County,CentralPrevailing
1593,SD,Jackson,Jackson County,EasternPrevailing
2377,SD,Jerauld,Jerauld County,CentralPrevailing
649,SD,Jones,Jones County,CentralPrevailing
1278,SD,Kingsbury,Kingsbury County,CentralPrevailing
904,SD,Lake,Lake County,CentralPrevailing
1031,SD,Lawrence,Lawrence County,EasternPrevailing
24,SD,Lincoln,Lincoln County,CentralPrevailing
296,SD,Lyman,Lyman County,CentralPrevailing
225,SD,McCook,McCook County,CentralPrevailing
2325,SD,McPherson,McPherson County,CentralPrevailing
286,SD,Marshall,Marshall County,CentralPrevailing
2032,SD,Meade,Meade County,EasternPrevailing
1670,SD,Mellette,Mellette County,CentralPrevailing
871,SD,Miner,Miner County,CentralPrevailing
2620,SD,Minnehaha,Minnehaha County,CentralPrevailing
252,SD,Moody,Moody County,CentralPrevailing
226,SD,Oglala Lakota,Oglala Lakota County,CentralPrevailing
3079,SD,Pennington,Pennington County,EasternPrevailing
1984,SD,Perkins,Perkins County,EasternPrevailing
895,SD,Potter,Potter County,CentralPrevailing
2873,SD,Roberts,Roberts County,CentralPrevailing
1379,SD,Sanborn,Sanborn County,CentralPrevailing
791,SD,Spink,Spink County,CentralPrevailing
2100,SD,Stanley,Stanley County,CentralPrevailing
3058,SD,Sully,Sully County,CentralPrevailing
1568,SD,Todd,Todd County,CentralPrevailing
127,SD,Tripp,Tripp County,CentralPrevailing
1426,SD,Turner,Turner County,CentralPrevailing
1257,SD,Union,Union County,CentralPrevailing
866,SD,Walworth,Walworth County,CentralPrevailing
655,SD,Yankton,Yankton County,CentralPrevailing
1950,SD,Ziebach,Ziebach County,MountainPrevailing
1807,TN,Anderson,Anderson County,EasternPrevailing
281,TN,Bedford,Bedford County,CentralPrevailing
2611,TN,Benton,Benton County,CentralPrevailing
2672,TN,Bledsoe,Bledsoe County,CentralPrevailing
3053,TN,Blount,Blount County,EasternPrevailing
2245,TN,Bradley,Bradley County,EasternPrevailing
1033,TN,Campbell,Campbell County,EasternPrevailing
2526,TN,Cannon,Cannon County,CentralPrevailing
1065,TN,Carroll,Carroll County,CentralPrevailing
1861,TN,Carter,Carter County,EasternPrevailing
615,TN,Cheatham,Cheatham County,CentralPrevailing
3139,TN,Chester,Chester County,CentralPrevailing
485,TN,Claiborne,Claiborne County,EasternPrevailing
930,TN,Clay,Clay County,CentralPrevailing
2510,TN,Cocke,Cocke County,EasternPrevailing
1246,TN,Coffee,Coffee County,CentralPrevailing
746,TN,Crockett,Crockett County,CentralPrevailing
481,TN,Cumberland,Cumberland County,CentralPrevailing
2528,TN,Davidson,Davidson County,CentralPrevailing
21,TN,Decatur,Decatur County,CentralPrevailing
2740,TN,DeKalb,DeKalb County,CentralPrevailing
2297,TN,Dickson,Dickson County,CentralPrevailing
1695,TN,Dyer,Dyer County,CentralPrevailing
761,TN,Fayette,Fayette County,CentralPrevailing
3103,TN,Fentress,Fentress County,CentralPrevailing
30,TN,Franklin,Franklin County,CentralPrevailing
255,TN,Gibson,Gibson County,CentralPrevailing
1416,TN,Giles,Giles County,CentralPrevailing
2298,TN,Grainger,Grainger County,EasternPrevailing
723,TN,Greene,Greene County,EasternPrevailing
3050,TN,Grundy,Grundy County,CentralPrevailing
13,TN,Hamblen,Hamblen County,EasternPrevailing
1110,TN,Hamilton,Hamilton County,EasternPrevailing
941,TN,Hancock,Hancock County,EasternPrevailing
2204,TN,Hardeman,Hardeman County,CentralPrevailing
175,TN,Hardin,Hardin County,CentralPrevailing
964,TN,Hawkins,Hawkins County,EasternPrevailing
2300,TN,Haywood,Haywood County,CentralPrevailing
2858,TN,Henderson,Henderson County,CentralPrevailing
2409,TN,Henry,Henry County,CentralPrevailing
2706,TN,Hickman,Hickman County,CentralPrevailing
1712,TN,Houston,Houston County,CentralPrevailing
1885,TN,Humphreys,Humphreys County,CentralPrevailing
1970,TN,Jackson,Jackson County,CentralPrevailing
628,TN,Jefferson,Jefferson County,EasternPrevailing
1876,TN,Johnson,Johnson County,EasternPrevailing
531,TN,Knox,Knox County,EasternPrevailing
93,TN,Lake,Lake County,CentralPrevailing
2442,TN,Lauderdale,Lauderdale County,CentralPrevailing
1118,TN,Lawrence,Lawrence County,CentralPrevailing
1911,TN,Lewis,Lewis County,CentralPrevailing
1419,TN,Lincoln,Lincoln County,CentralPrevailing
559,TN,Loudon,Loudon County,EasternPrevailing
2412,TN,McMinn,McMinn County,EasternPrevailing
1240,TN,McNairy,McNairy County,CentralPrevailing
3134,TN,Macon,Macon County,CentralPrevailing
1935,TN,Madison,Madison County,CentralPrevailing
2564,TN,Marion,Marion County,CentralPrevailing
439,TN,Marshall,Marshall County,CentralPrevailing
1450,TN,Maury,Maury County,CentralPrevailing
189,TN,Meigs,Meigs County,EasternPrevailing
1639,TN,Monroe,Monroe County,EasternPrevailing
3092,TN,Montgomery,Montgomery County,CentralPrevailing
2883,TN,Moore,Moore County,CentralPrevailing
2449,TN,Morgan,Morgan County,EasternPrevailing
1483,TN,Obion,Obion County,CentralPrevailing
1866,TN,Overton,Overton County,CentralPrevailing
2266,TN,Perry,Perry County,CentralPrevailing
241,TN,Pickett,Pickett County,CentralPrevailing
2185,TN,Polk,Polk County,EasternPrevailing
3094,TN,Putnam,Putnam County,CentralPrevailing
339,TN,Rhea,Rhea County,EasternPrevailing
637,TN,Roane,Roane County,EasternPrevailing
1082,TN,Robertson,Robertson County,CentralPrevailing
1531,TN,Rutherford,Rutherford County,CentralPrevailing
3114,TN,Scott,Scott County,EasternPrevailing
1550,TN,Sequatchie,Sequatchie County,CentralPrevailing
1335,TN,Sevier,Sevier County,EasternPrevailing
1486,TN,Shelby,Shelby County,CentralPrevailing
1009,TN,Smith,Smith County,CentralPrevailing
2421,TN,Stewart,Stewart County,CentralPrevailing
132,TN,Sullivan,Sullivan County,EasternPrevailing
1208,TN,Sumner,Sumner County,CentralPrevailing
361,TN,Tipton,Tipton County,CentralPrevailing
1408,TN,Trousdale,Trousdale County,CentralPrevailing
148,TN,Unicoi,Unicoi County,EasternPrevailing
2744,TN,Union,Union County,EasternPrevailing
1128,TN,Van Buren,Van Buren County,CentralPrevailing
1823,TN,Warren,Warren County,CentralPrevailing
442,TN,Washington,Washington County,EasternPrevailing
868,TN,Wayne,Wayne County,CentralPrevailing
2906,TN,Weakley,Weakley County,CentralPrevailing
2766,TN,White,White County,CentralPrevailing
909,TN,Williamson,Williamson County,CentralPrevailing
672,TN,Wilson,Wilson County,CentralPrevailing
1929,TX,Anderson,Anderson County,CentralPrevailing
375,TX,Andrews,Andrews County,CentralPrevailing
2712,TX,Angelina,Angelina County,CentralPrevailing
2755,TX,Aransas,Aransas County,CentralPrevailing
2949,TX,Archer,Archer County,CentralPrevailing
2341,TX,Armstrong,Armstrong County,CentralPrevailing
1139,TX,Atascosa,Atascosa County,CentralPrevailing
2435,TX,Austin,Austin County,CentralPrevailing
1152,TX,Bailey,Bailey County,CentralPrevailing
1978,TX,Bandera,Bandera County,CentralPrevailing
716,TX,Bastrop,Bastrop County,CentralPrevailing
3041,TX,Baylor,Baylor County,CentralPrevailing
574,TX,Bee,Bee County,CentralPrevailing
837,TX,Bell,Bell County,CentralPrevailing
2420,TX,Bexar,Bexar County,CentralPrevailing
1347,TX,Blanco,Blanco County,CentralPrevailing
652,TX,Borden,Borden County,CentralPrevailing
585,TX,Bosque,Bosque County,CentralPrevailing
2425,TX,Bowie,Bowie County,CentralPrevailing
122,TX,Brazoria,Brazoria County,CentralPrevailing
2648,TX,Brazos,Brazos County,CentralPrevailing
2198,TX,Brewster,Brewster County,CentralPrevailing
1609,TX,Briscoe,Briscoe County,CentralPrevailing
657,TX,Brooks,Brooks County,CentralPrevailing
3017,TX,Brown,Brown County,CentralPrevailing
138,TX,Burleson,Burleson County,CentralPrevailing
357,TX,Burnet,Burnet County,CentralPrevailing
1528,TX,Caldwell,Caldwell County,CentralPrevailing
2197,TX,Calhoun,Calhoun County,CentralPrevailing
633,TX,Callahan,Callahan County,CentralPrevailing
2948,TX,Cameron,Cameron County,CentralPrevailing
99,TX,Camp,Camp County,CentralPrevailing
1014,TX,Carson,Carson County,CentralPrevailing
851,TX,Cass,Cass County,CentralPrevailing
2290,TX,Castro,Castro County,CentralPrevailing
54,TX,Chambers,Chambers County,CentralPrevailing
856,TX,Cherokee,Cherokee County,CentralPrevailing
2215,TX,Childress,Childress County,CentralPrevailing
2943,TX,Clay,Clay County,CentralPrevailing
2520,TX,Cochran,Cochran County,CentralPrevailing
2618,TX,Coke,Coke County,CentralPrevailing
1613,TX,Coleman,Coleman County,CentralPrevailing
1772,TX,Collin,Collin County,CentralPrevailing
1863,TX,Collingsworth,Collingsworth County,CentralPrevailing
720,TX,Colorado,Colorado County,CentralPrevailing
1757,TX,Comal,Comal County,CentralPrevailing
430,TX,Comanche,Comanche County,CentralPrevailing
203,TX,Concho,Concho County,CentralPrevailing
2553,TX,Cooke,Cooke County,CentralPrevailing
1032,TX,Coryell,Coryell County,CentralPrevailing
1779,TX,Cottle,Cottle County,CentralPrevailing
1526,TX,Crane,Crane County,CentralPrevailing
473,TX,Crockett,Crockett County,CentralPrevailing
2507,TX,Crosby,Crosby County,CentralPrevailing
1344,TX,Culberson,Culberson County,CentralPrevailing
3037,TX,Dallam,Dallam County,CentralPrevailing
1803,TX,Dallas,Dallas County,CentralPrevailing
2462,TX,Dawson,Dawson County,CentralPrevailing
536,TX,Deaf Smith,Deaf Smith County,CentralPrevailing
1549,TX,Delta,Delta County,CentralPrevailing
79,TX,Denton,Denton County,CentralPrevailing
1739,TX,DeWitt,DeWitt County,CentralPrevailing
2980,TX,Dickens,Dickens County,CentralPrevailing
2791,TX,Dimmit,Dimmit County,CentralPrevailing
2537,TX,Donley,Donley County,CentralPrevailing
1362,TX,Duval,Duval County,CentralPrevailing
1974,TX,Eastland,Eastland County,CentralPrevailing
2163,TX,Ector,Ector County,CentralPrevailing
346,TX,Edwards,Edwards County,CentralPrevailing
2281,TX,Ellis,Ellis County,CentralPrevailing
2989,TX,El Paso,El Paso County,MountainPrevailing
232,TX,Erath,Erath County,CentralPrevailing
734,TX,Falls,Falls County,CentralPrevailing
996,TX,Fannin,Fannin County,CentralPrevailing
1420,TX,Fayette,Fayette County,CentralPrevailing
3015,TX,Fisher,Fisher County,CentralPrevailing
1448,TX,Floyd,Floyd County,CentralPrevailing
1237,TX,Foard,Foard County,CentralPrevailing
1366,TX,Fort Bend,Fort Bend County,CentralPrevailing
1108,TX,Franklin,Franklin County,CentralPrevailing
2509,TX,Freestone,Freestone County,CentralPrevailing
32,TX,Frio,Frio County,CentralPrevailing
1314,TX,Gaines,Gaines County,CentralPrevailing
271,TX,Galveston,Galveston County,CentralPrevailing
1521,TX,Garza,Garza County,CentralPrevailing
49,TX,Gillespie,Gillespie County,CentralPrevailing
2664,TX,Glasscock,Glasscock County,CentralPrevailing
1026,TX,Goliad,Goliad County,CentralPrevailing
1942,TX,Gonzales,Gonzales County,CentralPrevailing
537,TX,Gray,Gray County,CentralPrevailing
775,TX,Grayson,Grayson County,CentralPrevailing
2814,TX,Gregg,Gregg County,CentralPrevailing
2874,TX,Grimes,Grimes County,CentralPrevailing
809,TX,Guadalupe,Guadalupe County,CentralPrevailing
762,TX,Hale,Hale County,CentralPrevailing
3012,TX,Hall,Hall County,CentralPrevailing
2702,TX,Hamilton,Hamilton County,CentralPrevailing
2665,TX,Hansford,Hansford County,CentralPrevailing
632,TX,Hardeman,Hardeman County,CentralPrevailing
2329,TX,Hardin,Hardin County,CentralPrevailing
736,TX,Harris,Harris County,CentralPrevailing
2081,TX,Harrison,Harrison County,CentralPrevailing
440,TX,Hartley,Hartley County,CentralPrevailing
535,TX,Haskell,Haskell County,CentralPrevailing
1498,TX,Hays,Hays County,CentralPrevailing
646,TX,Hemphill,Hemphill County,CentralPrevailing
957,TX,Henderson,Henderson County,CentralPrevailing
1308,TX,Hidalgo,Hidalgo County,CentralPrevailing
55,TX,Hill,Hill County,CentralPrevailing
2429,TX,Hockley,Hockley County,CentralPrevailing
1263,TX,Hood,Hood County,CentralPrevailing
3013,TX,Hopkins,Hopkins County,CentralPrevailing
566,TX,Houston,Houston County,CentralPrevailing
3102,TX,Howard,Howard County,CentralPrevailing
2691,TX,Hudspeth,Hudspeth County,MountainPrevailing
2134,TX,Hunt,Hunt County,CentralPrevailing
1778,TX,Hutchinson,Hutchinson County,CentralPrevailing
2542,TX,Irion,Irion County,CentralPrevailing
2004,TX,Jack,Jack County,CentralPrevailing
1251,TX,Jackson,Jackson County,CentralPrevailing
857,TX,Jasper,Jasper County,CentralPrevailing
392,TX,Jeff Davis,Jeff Davis County,CentralPrevailing
651,TX,Jefferson,Jefferson County,CentralPrevailing
2979,TX,Jim Hogg,Jim Hogg County,CentralPrevailing
752,TX,Jim Wells,Jim Wells County,CentralPrevailing
1690,TX,Johnson,Johnson County,CentralPrevailing
511,TX,Jones,Jones County,CentralPrevailing
1097,TX,Karnes,Karnes County,CentralPrevailing
2677,TX,Kaufman,Kaufman County,CentralPrevailing
258,TX,Kendall,Kendall County,CentralPrevailing
193,TX,Kenedy,Kenedy County,CentralPrevailing
686,TX,Kent,Kent County,CentralPrevailing
3122,TX,Kerr,Kerr County,CentralPrevailing
2348,TX,Kimble,Kimble County,CentralPrevailing
935,TX,King,King County,CentralPrevailing
995,TX,Kinney,Kinney County,CentralPrevailing
2080,TX,Kleberg,Kleberg County,CentralPrevailing
818,TX,Knox,Knox County,CentralPrevailing
1104,TX,Lamar,Lamar County,CentralPrevailing
345,TX,Lamb,Lamb County,CentralPrevailing
1013,TX,Lampasas,Lampasas County,CentralPrevailing
2482,TX,La Salle,La Salle County,CentralPrevailing
1999,TX,Lavaca,Lavaca County,CentralPrevailing
2634,TX,Lee,Lee County,CentralPrevailing
161,TX,Leon,Leon County,CentralPrevailing
1298,TX,Liberty,Liberty County,CentralPrevailing
831,TX,Limestone,Limestone County,CentralPrevailing
480,TX,Lipscomb,Lipscomb County,CentralPrevailing
1283,TX,Live Oak,Live Oak County,CentralPrevailing
2014,TX,Llano,Llano County,CentralPrevailing
3076,TX,Loving,Loving County,CentralPrevailing
104,TX,Lubbock,Lubbock County,CentralPrevailing
408,TX,Lynn,Lynn County,CentralPrevailing
1480,TX,McCulloch,McCulloch County,CentralPrevailing
1274,TX,McLennan,McLennan County,CentralPrevailing
1854,TX,McMullen,McMullen County,CentralPrevailing
790,TX,Madison,Madison County,CentralPrevailing
2940,TX,Marion,Marion County,CentralPrevailing
9,TX,Martin,Martin County,CentralPrevailing
768,TX,Mason,Mason County,CentralPrevailing
1735,TX,Matagorda,Matagorda County,CentralPrevailing
3026,TX,Maverick,Maverick County,CentralPrevailing
1129,TX,Medina,Medina County,CentralPrevailing
576,TX,Menard,Menard County,CentralPrevailing
3052,TX,Midland,Midland County,CentralPrevailing
3107,TX,Milam,Milam County,CentralPrevailing
1640,TX,Mills,Mills County,CentralPrevailing
617,TX,Mitchell,Mitchell County,CentralPrevailing
687,TX,Montague,Montague County,CentralPrevailing
73,TX,Montgomery,Montgomery County,CentralPrevailing
1851,TX,Moore,Moore County,CentralPrevailing
83,TX,Morris,Morris County,CentralPrevailing
1028,TX,Motley,Motley County,CentralPrevailing
848,TX,Nacogdoches,Nacogdoches County,CentralPrevailing
840,TX,Navarro,Navarro County,CentralPrevailing
164,TX,Newton,Newton County,CentralPrevailing
517,TX,Nolan,Nolan County,CentralPrevailing
351,TX,Nueces,Nueces County,CentralPrevailing
116,TX,Ochiltree,Ochiltree County,CentralPrevailing
3008,TX,Oldham,Oldham County,CentralPrevailing
2926,TX,Orange,Orange County,CentralPrevailing
2563,TX,Palo Pinto,Palo Pinto County,CentralPrevailing
273,TX,Panola,Panola County,CentralPrevailing
107,TX,Parker,Parker County,CentralPrevailing
2847,TX,Parmer,Parmer County,CentralPrevailing
2272,TX,Pecos,Pecos County,CentralPrevailing
2862,TX,Polk,Polk County,CentralPrevailing
3046,TX,Potter,Potter County,CentralPrevailing
2023,TX,Presidio,Presidio County,CentralPrevailing
2378,TX,Rains,Rains County,CentralPrevailing
1290,TX,Randall,Randall County,CentralPrevailing
105,TX,Reagan,Reagan County,CentralPrevailing
614,TX,Real,Real County,CentralPrevailing
2058,TX,Red River,Red River County,CentralPrevailing
1004,TX,Reeves,Reeves County,CentralPrevailing
2523,TX,Refugio,Refugio County,CentralPrevailing
1051,TX,Roberts,Roberts County,CentralPrevailing
2047,TX,Robertson,Robertson County,CentralPrevailing
1428,TX,Rockwall,Rockwall County,CentralPrevailing
630,TX,Runnels,Runnels County,CentralPrevailing
2988,TX,Rusk,Rusk County,CentralPrevailing
846,TX,Sabine,Sabine County,CentralPrevailing
503,TX,San Augustine,San Augustine County,CentralPrevailing
384,TX,San Jacinto,San Jacinto County,CentralPrevailing
396,TX,San Patricio,San Patricio County,CentralPrevailing
1398,TX,San Saba,San Saba County,CentralPrevailing
1873,TX,Schleicher,Schleicher County,CentralPrevailing
2481,TX,Scurry,Scurry County,CentralPrevailing
1002,TX,Shackelford,Shackelford County,CentralPrevailing
2794,TX,Shelby,Shelby County,CentralPrevailing
2749,TX,Sherman,Sherman County,CentralPrevailing
