id,state,name,time_zone
1889,VA,Isle of Wight,EasternPrevailing
2232,VA,James City,EasternPrevailing
1424,VA,King and Queen,EasternPrevailing
2937,VA,King George,EasternPrevailing
491,VA,King William,EasternPrevailing
2445,VA,Lancaster,EasternPrevailing
1934,VA,Lee,EasternPrevailing
1441,VA,Loudoun,EasternPrevailing
2637,VA,Louisa,EasternPrevailing
928,VA,Lunenburg,EasternPrevailing
558,VA,Madison,EasternPrevailing
1539,VA,Mathews,EasternPrevailing
1844,VA,Mecklenburg,EasternPrevailing
2416,VA,Middlesex,EasternPrevailing
2318,VA,Montgomery,EasternPrevailing
873,VA,Nelson,EasternPrevailing
1111,VA,New Kent,EasternPrevailing
2485,VA,Northampton,EasternPrevailing
456,VA,Northumberland,EasternPrevailing
130,VA,Nottoway,EasternPrevailing
1992,VA,Orange,EasternPrevailing
42,VA,Page,EasternPrevailing
879,VA,Patrick,EasternPrevailing
2074,VA,Pittsylvania,EasternPrevailing
1634,VA,Powhatan,EasternPrevailing
2910,VA,Prince Edward,EasternPrevailing
2539,VA,Prince George,EasternPrevailing
2514,VA,Prince William,EasternPrevailing
2761,VA,Pulaski,EasternPrevailing
2488,VA,Rappahannock,EasternPrevailing
2788,VA,Richmond,EasternPrevailing
1445,VA,Roanoke,EasternPrevailing
2271,VA,Rockbridge,EasternPrevailing
2599,VA,Rockingham,EasternPrevailing
2153,VA,Russell,EasternPrevailing
2380,VA,Scott,EasternPrevailing
2287,VA,Shenandoah,EasternPrevailing
1325,VA,Smyth,EasternPrevailing
2931,VA,Southampton,EasternPrevailing
478,VA,Spotsylvania,EasternPrevailing
1852,VA,Stafford,EasternPrevailing
3072,VA,Surry,EasternPrevailing
1079,VA,Sussex,EasternPrevailing
1005,VA,Tazewell,EasternPrevailing
3061,VA,Warren,EasternPrevailing
951,VA,Washington,EasternPrevailing
1167,VA,Westmoreland,EasternPrevailing
1328,VA,Wise,EasternPrevailing
1676,VA,Wythe,EasternPrevailing
92,VA,York,EasternPrevailing
858,VA,Alexandria,EasternPrevailing
2751,VA,Bristol,EasternPrevailing
2785,VA,Buena Vista,EasternPrevailing
72,VA,Charlottesville,EasternPrevailing
2690,VA,Chesapeake,EasternPrevailing
2347,VA,Colonial Heights,EasternPrevailing
2102,VA,Covington,EasternPrevailing
2042,VA,Danville,EasternPrevailing
242,VA,Emporia,EasternPrevailing
2842,VA,Fairfax,EasternPrevailing
312,VA,Falls Church,EasternPrevailing
1915,VA,Fredericksburg,EasternPrevailing
1636,VA,Galax,EasternPrevailing
3085,VA,Hampton,EasternPrevailing
1512,VA,Harrisonburg,EasternPrevailing
732,VA,Hopewell,EasternPrevailing
913,VA,Lexington,EasternPrevailing
1748,VA,Lynchburg,EasternPrevailing
2894,VA,Manassas,EasternPrevailing
1894,VA,Manassas Park,EasternPrevailing
26,VA,Martinsville,EasternPrevailing
451,VA,Newport News,EasternPrevailing
2505,VA,Norfolk,EasternPrevailing
1359,VA,Norton,EasternPrevailing
2087,VA,Petersburg,EasternPrevailing
827,VA,Poquoson,EasternPrevailing
2456,VA,Portsmouth,EasternPrevailing
364,VA,Radford,EasternPrevailing
2818,VA,Richmond,EasternPrevailing
2981,VA,Roanoke,EasternPrevailing
2397,VA,Salem,EasternPrevailing
654,VA,Staunton,EasternPrevailing
2441,VA,Suffolk,EasternPrevailing
2108,VA,Virginia Beach,EasternPrevailing
2083,VA,Waynesboro,EasternPrevailing
246,VA,Williamsburg,EasternPrevailing
1401,VA,Winchester,EasternPrevailing
2053,WA,Adams,PacificPrevailing
458,WA,Asotin,PacificPrevailing
2786,WA,Benton,PacificPrevailing
2825,WA,Chelan,PacificPrevailing
2503,WA,Clallam,PacificPrevailing
1625,WA,Clark,PacificPrevailing
1248,WA,Columbia,PacificPrevailing
3126,WA,Cowlitz,PacificPrevailing
1216,WA,Douglas,PacificPrevailing
2029,WA,Ferry,PacificPrevailing
23,WA,Franklin,PacificPrevailing
2512,WA,Garfield,PacificPrevailing
256,WA,Grant,PacificPrevailing
1553,WA,Grays Harbor,PacificPrevailing
3143,WA,Island,PacificPrevailing
1043,WA,Jefferson,PacificPrevailing
200,WA,King,PacificPrevailing
263,WA,Kitsap,PacificPrevailing
3118,WA,Kittitas,PacificPrevailing
609,WA,Klickitat,PacificPrevailing
2934,WA,Lewis,PacificPrevailing
1673,WA,Lincoln,PacificPrevailing
2262,WA,Mason,PacificPrevailing
180,WA,Okanogan,PacificPrevailing
2545,WA,Pacific,PacificPrevailing
606,WA,Pend Oreille,PacificPrevailing
486,WA,Pierce,PacificPrevailing
860,WA,San Juan,PacificPrevailing
1668,WA,Skagit,PacificPrevailing
115,WA,Skamania,PacificPrevailing
2500,WA,Snohomish,PacificPrevailing
624,WA,Spokane,PacificPrevailing
1264,WA,Stevens,PacificPrevailing
1542,WA,Thurston,PacificPrevailing
1581,WA,Wahkiakum,PacificPrevailing
766,WA,Walla Walla,PacificPrevailing
1524,WA,Whatcom,PacificPrevailing
1656,WA,Whitman,PacificPrevailing
2635,WA,Yakima,PacificPrevailing
1868,WV,Barbour,EasternPrevailing
267,WV,Berkeley,EasternPrevailing
2597,WV,Boone,EasternPrevailing
2640,WV,Braxton,EasternPrevailing
3086,WV,Brooke,EasternPrevailing
2234,WV,Cabell,EasternPrevailing
1049,WV,Calhoun,EasternPrevailing
2536,WV,Clay,EasternPrevailing
1030,WV,Doddridge,EasternPrevailing
1806,WV,Fayette,EasternPrevailing
595,WV,Gilmer,EasternPrevailing
3098,WV,Grant,EasternPrevailing
445,WV,Greenbrier,EasternPrevailing
942,WV,Hampshire,EasternPrevailing
2562,WV,Hancock,EasternPrevailing
1230,WV,Hardy,EasternPrevailing
760,WV,Harrison,EasternPrevailing
435,WV,Jackson,EasternPrevailing
2552,WV,Jefferson,EasternPrevailing
34,WV,Kanawha,EasternPrevailing
2747,WV,Lewis,EasternPrevailing
2284,WV,Lincoln,EasternPrevailing
1654,WV,Logan,EasternPrevailing
754,WV,McDowell,EasternPrevailing
3120,WV,Marion,EasternPrevailing
16,WV,Marshall,EasternPrevailing
291,WV,Mason,EasternPrevailing
1463,WV,Mercer,EasternPrevailing
2283,WV,Mineral,EasternPrevailing
677,WV,Mingo,EasternPrevailing
3089,WV,Monongalia,EasternPrevailing
46,WV,Monroe,EasternPrevailing
1075,WV,Morgan,EasternPrevailing
932,WV,Nicholas,EasternPrevailing
2191,WV,Ohio,EasternPrevailing
205,WV,Pendleton,EasternPrevailing
919,WV,Pleasants,EasternPrevailing
2259,WV,Pocahontas,EasternPrevailing
2827,WV,Preston,EasternPrevailing
2457,WV,Putnam,EasternPrevailing
2687,WV,Raleigh,EasternPrevailing
1742,WV,Randolph,EasternPrevailing
1900,WV,Ritchie,EasternPrevailing
1930,WV,Roane,EasternPrevailing
592,WV,Summers,EasternPrevailing
1913,WV,Taylor,EasternPrevailing
496,WV,Tucker,EasternPrevailing
58,WV,Tyler,EasternPrevailing
2426,WV,Upshur,EasternPrevailing
1154,WV,Wayne,EasternPrevailing
1891,WV,Webster,EasternPrevailing
1461,WV,Wetzel,EasternPrevailing
551,WV,Wirt,EasternPrevailing
2466,WV,Wood,EasternPrevailing
1238,WV,Wyoming,EasternPrevailing
2171,WI,Adams,CentralPrevailing
623,WI,Ashland,CentralPrevailing
3032,WI,Barron,CentralPrevailing
2986,WI,Bayfield,CentralPrevailing
2734,WI,Brown,CentralPrevailing
1777,WI,Buffalo,CentralPrevailing
1387,WI,Burnett,CentralPrevailing
2887,WI,Calumet,CentralPrevailing
1409,WI,Chippewa,CentralPrevailing
2213,WI,Clark,CentralPrevailing
282,WI,Columbia,CentralPrevailing
2715,WI,Crawford,CentralPrevailing
38,WI,Dane,CentralPrevailing
1276,WI,Dodge,CentralPrevailing
2868,WI,Door,CentralPrevailing
804,WI,Douglas,CentralPrevailing
318,WI,Dunn,CentralPrevailing
43,WI,Eau Claire,CentralPrevailing
2882,WI,Florence,CentralPrevailing
455,WI,Fond du Lac,CentralPrevailing
3065,WI,Forest,CentralPrevailing
1955,WI,Grant,CentralPrevailing
2158,WI,Green,CentralPrevailing
330,WI,Green Lake,CentralPrevailing
2696,WI,Iowa,CentralPrevailing
474,WI,Iron,CentralPrevailing
590,WI,Jackson,CentralPrevailing
980,WI,Jefferson,CentralPrevailing
1953,WI,Juneau,CentralPrevailing
388,WI,Kenosha,CentralPrevailing
2736,WI,Kewaunee,CentralPrevailing
443,WI,La Crosse,CentralPrevailing
1554,WI,Lafayette,CentralPrevailing
1300,WI,Langlade,CentralPrevailing
1836,WI,Lincoln,CentralPrevailing
488,WI,Manitowoc,CentralPrevailing
1302,WI,Marathon,CentralPrevailing
1977,WI,Marinette,CentralPrevailing
2404,WI,Marquette,CentralPrevailing
1191,WI,Menominee,CentralPrevailing
2771,WI,Milwaukee,CentralPrevailing
3121,WI,Monroe,CentralPrevailing
2073,WI,Oconto,CentralPrevailing
2331,WI,Oneida,CentralPrevailing
2312,WI,Outagamie,CentralPrevailing
293,WI,Ozaukee,CentralPrevailing
2319,WI,Pepin,CentralPrevailing
201,WI,Pierce,CentralPrevailing
420,WI,Polk,CentralPrevailing
2804,WI,Portage,CentralPrevailing
1479,WI,Price,CentralPrevailing
2333,WI,Racine,CentralPrevailing
985,WI,Richland,CentralPrevailing
143,WI,Rock,CentralPrevailing
2770,WI,Rusk,CentralPrevailing
806,WI,St. Croix,CentralPrevailing
2719,WI,Sauk,CentralPrevailing
2260,WI,Sawyer,CentralPrevailing
2911,WI,Shawano,CentralPrevailing
15,WI,Sheboygan,CentralPrevailing
1003,WI,Taylor,CentralPrevailing
520,WI,Trempealeau,CentralPrevailing
2017,WI,Vernon,CentralPrevailing
2760,WI,Vilas,CentralPrevailing
2529,WI,Walworth,CentralPrevailing
2797,WI,Washburn,CentralPrevailing
1122,WI,Washington,CentralPrevailing
2205,WI,Waukesha,CentralPrevailing
1932,WI,Waupaca,CentralPrevailing
674,WI,Waushara,CentralPrevailing
1831,WI,Winnebago,CentralPrevailing
2756,WI,Wood,CentralPrevailing
2151,WY,Albany,MountainPrevailing
544,WY,Big Horn,MountainPrevailing
2880,WY,Campbell,MountainPrevailing
2918,WY,Carbon,MountainPrevailing
2399,WY,Converse,MountainPrevailing
1719,WY,Crook,MountainPrevailing
1337,WY,Fremont,MountainPrevailing
3027,WY,Goshen,MountainPrevailing
1324,WY,Hot Springs,MountainPrevailing
2121,WY,Johnson,MountainPrevailing
125,WY,Laramie,MountainPrevailing
2419,WY,Lincoln,MountainPrevailing
358,WY,Natrona,MountainPrevailing
1446,WY,Niobrara,MountainPrevailing
3038,WY,Park,MountainPrevailing
1132,WY,Platte,MountainPrevailing
74,WY,Sheridan,MountainPrevailing
355,WY,Sublette,MountainPrevailing
3030,WY,Sweetwater,MountainPrevailing
712,WY,Teton,MountainPrevailing
2849,WY,Uinta,MountainPrevailing
1585,WY,Washakie,MountainPrevailing
2166,WY,Weston,MountainPrevailing
